Date,Vis_Team,Inning,Batting,Outs,Balls,Strikes,Pitch_Sequence,Vis_Score,Home_Score,Batter,Batter_Hand,Pitcher,Pitcher_Hand,First_Runner,Second_Runner,Third_Runner,Event_Text,Is_Leadoff,Event_Type,RBI,Event_Number
PIT201908240,CIN,7,0,2,2,2,BFBSX,0,7,dietd001,L,rodrr008,R,iglej001,barnt001,,7/F,F,2,0,51
PIT201908240,CIN,7,1,0,2,2,..FSBBX,0,7,braus002,L,gausk001,R,,,,7/F,T,2,0,52
PIT201908240,CIN,7,1,1,0,2,FFX,0,7,newmk001,R,gausk001,R,,,,7/F,F,2,0,53
PIT201908240,CIN,7,1,2,3,2,FBFBBX,0,7,reynb001,L,gausk001,R,,,,S9/L,F,20,0,54
PIT201908240,CIN,7,1,2,0,2,FFFH,0,7,marts002,R,gausk001,R,reynb001,,,HP.1-2,F,16,0,55
PIT201908240,CIN,7,1,2,3,1,BBCBX,0,7,bellj005,L,gausk001,R,marts002,reynb001,,HR/7/F.2-H;1-H,F,23,3,56
PIT201908240,CIN,7,1,2,0,2,CFX,0,10,osunj001,R,gausk001,R,,,,63/G,F,2,0,57
PIT201908240,CIN,8,0,0,1,2,.CBCS,0,10,ervip001,R,crick001,R,,,,K,T,3,0,58
PIT201908240,CIN,8,0,1,3,1,.BCBBB,0,10,casac001,R,crick001,R,,,,W,F,14,0,59
PIT201908240,CIN,8,0,1,0,2,CCS,0,10,vanmj001,L,crick001,R,casac001,,,K,F,3,0,60
PIT201908240,CIN,8,0,2,1,2,BFSS,0,10,galvf001,L,crick001,R,casac001,,,K,F,3,0,61
PIT201908240,CIN,8,1,0,0,2,.....TCS,0,10,morac001,L,kuhnj001,R,,,,K,T,3,0,62
PIT201908240,CIN,8,1,1,3,1,FBBBB,0,10,stalj001,R,kuhnj001,R,,,,W,F,14,0,63
PIT201908240,CIN,8,1,1,1,2,SFBX,0,10,gonze004,R,kuhnj001,R,stalj001,,,S6/G.1-2,F,20,0,64
PIT201908240,CIN,8,1,1,3,1,.BBBCX,0,10,fraza001,L,kuhnj001,R,gonze004,stalj001,,S8/G.2-H;1-3,F,20,1,65
PIT201908240,CIN,8,1,1,2,2,CBSBX,0,11,newmk001,R,kuhnj001,R,fraza001,,gonze004,S9/G.3-H;1-2,F,20,1,66
PIT201908240,CIN,8,1,1,3,2,.FBBBCFS,0,12,reynb001,L,alanr001,R,newmk001,fraza001,,K,F,3,0,67
PIT201908240,CIN,8,1,2,2,1,BT*BX,0,12,marts002,R,alanr001,R,newmk001,fraza001,,D7/F+.2-H;1-H,F,21,2,68
PIT201908240,CIN,8,1,2,0,0,X,0,14,bellj005,L,alanr001,R,,marts002,,31/G,F,2,0,69
PIT201908240,CIN,9,0,0,1,2,.FBFX,0,14,peraj003,R,markp001,R,,,,63/G,T,2,0,70
PIT201908240,CIN,9,0,1,1,2,FCBX,0,14,aquia001,R,markp001,R,,,,D7/G,F,21,0,71
PIT201908240,CIN,9,0,1,3,1,B*BFBB,0,14,barnt001,L,markp001,R,,aquia001,,W,F,14,0,72
PIT201908240,CIN,9,0,1,2,2,CSBFFFFBS,0,14,farmk001,R,markp001,R,barnt001,aquia001,,K,F,3,0,73
PIT201908240,CIN,9,0,2,2,2,BSBSC,0,14,dietd001,L,markp001,R,barnt001,aquia001,,K,F,3,0,74
PIT201908250,CIN,1,0,0,3,2,BBBCFB,0,0,vanmj001,L,agrad001,R,,,,W,T,14,0,1
PIT201908250,CIN,1,0,0,2,1,1B*BFB,0,0,galvf001,L,agrad001,R,vanmj001,,,SB2,F,4,0,2
PIT201908250,CIN,1,0,0,3,2,1B*BFB.FF*B,0,0,galvf001,L,agrad001,R,,vanmj001,,W,F,14,0,3
PIT201908250,CIN,1,0,0,0,2,FFFX,0,0,suare001,R,agrad001,R,galvf001,vanmj001,,7/F,F,2,0,4
PIT201908250,CIN,1,0,1,0,0,X,0,0,aquia001,R,agrad001,R,galvf001,vanmj001,,S7/G.2-H;1-3,F,20,1,5
PIT201908250,CIN,1,0,1,0,1,CB,1,0,iglej001,R,agrad001,R,aquia001,,galvf001,SB2,F,4,0,6
PIT201908250,CIN,1,0,1,1,2,CB.FFX,1,0,iglej001,R,agrad001,R,,aquia001,galvf001,S8/L.3-H;2-3,F,20,1,7
PIT201908250,CIN,1,0,1,0,1,CH,2,0,dietd001,L,agrad001,R,iglej001,,aquia001,HP.1-2,F,16,0,8
PIT201908250,CIN,1,0,1,2,1,FB*BX,2,0,casac001,R,agrad001,R,dietd001,iglej001,aquia001,9/F/SF.3-H;2-3(TH),F,2,1,9
PIT201908250,CIN,1,0,2,3,0,1*BB1BX,3,0,ervip001,R,agrad001,R,dietd001,,iglej001,2/P2F,F,2,0,10
PIT201908250,CIN,1,1,0,2,2,BCBCX,3,0,newmk001,R,bauet001,R,,,,D8/L,T,21,0,11
PIT201908250,CIN,1,1,0,0,2,SCX,3,0,reynb001,L,bauet001,R,,newmk001,,S8/G.2-H(E8/TH)(NR);B-3,F,20,0,12
PIT201908250,CIN,1,1,0,2,2,BBSCFFFS,3,1,marts002,R,bauet001,R,,,reynb001,K,F,3,0,13
PIT201908250,CIN,1,1,1,1,0,*BX,3,1,bellj005,L,bauet001,R,,,reynb001,8/F/SF.3-H(UR),F,2,1,14
PIT201908250,CIN,1,1,2,2,2,BFBSC,3,2,morac001,L,bauet001,R,,,,K,F,3,0,15
PIT201908250,CIN,2,0,0,0,0,X,3,2,bauet001,R,agrad001,R,,,,S9/L,T,20,0,16
PIT201908250,CIN,2,0,0,2,2,BCF*BX,3,2,vanmj001,L,agrad001,R,bauet001,,,26(1)/FO/G-,F,2,0,17
PIT201908250,CIN,2,0,1,1,2,B+1FFC,3,2,galvf001,L,agrad001,R,vanmj001,,,K,F,3,0,18
PIT201908250,CIN,2,0,2,3,2,B1CSB*BX,3,2,suare001,R,agrad001,R,vanmj001,,,4/P,F,2,0,19
PIT201908250,CIN,2,1,0,3,2,CBBCBB,3,2,osunj001,R,bauet001,R,,,,W,T,14,0,20
PIT201908250,CIN,2,1,0,0,1,FX,3,2,fraza001,L,bauet001,R,osunj001,,,9/F,F,2,0,21
PIT201908250,CIN,2,1,1,3,1,BBCBX,3,2,diaze005,R,bauet001,R,osunj001,,,S9/F.1-2,F,20,0,22
PIT201908250,CIN,2,1,1,0,0,X,3,2,agrad001,R,bauet001,R,diaze005,osunj001,,34/BG/SH.2-3;1-2,F,2,0,23
PIT201908250,CIN,2,1,2,3,2,BF*B*BSH,3,2,newmk001,R,bauet001,R,,diaze005,osunj001,HP,F,16,0,24
PIT201908250,CIN,2,1,2,3,1,FBB*BX,3,2,reynb001,L,bauet001,R,newmk001,diaze005,osunj001,T8/F+.3-H;2-H;1-H,F,22,3,25
PIT201908250,CIN,2,1,2,2,2,CBSBX,3,5,marts002,R,bauet001,R,,,reynb001,8/F,F,2,0,26
PIT201908250,CIN,3,0,0,1,1,CBH,3,5,aquia001,R,agrad001,R,,,,HP,T,16,0,27
PIT201908250,CIN,3,0,0,1,1,BCX,3,5,iglej001,R,agrad001,R,aquia001,,,S5/BG.1-2,F,20,0,28
PIT201908250,CIN,3,0,0,0,2,LFC,3,5,dietd001,L,agrad001,R,iglej001,aquia001,,K,F,3,0,29
PIT201908250,CIN,3,0,1,0,2,CCX,3,5,casac001,R,agrad001,R,iglej001,aquia001,,9/L,F,2,0,30
PIT201908250,CIN,3,0,2,2,2,BCFBC,3,5,ervip001,R,agrad001,R,iglej001,aquia001,,K,F,3,0,31
PIT201908250,CIN,3,1,0,2,1,BFBX,3,5,bellj005,L,bauet001,R,,,,43/G,T,2,0,32
PIT201908250,CIN,3,1,1,1,1,SBX,3,5,morac001,L,bauet001,R,,,,D9/L+,F,21,0,33
PIT201908250,CIN,3,1,1,1,2,BFFX,3,5,osunj001,R,bauet001,R,,morac001,,D7/G.2-H,F,21,1,34
PIT201908250,CIN,3,1,1,3,1,*BBC*BB,3,6,fraza001,L,bauet001,R,,osunj001,,W,F,14,0,35
PIT201908250,CIN,3,1,1,1,0,BX,3,6,diaze005,R,bauet001,R,fraza001,osunj001,,S4/G.2-3;1-2,F,20,0,36
PIT201908250,CIN,3,1,1,1,0,BX,3,6,agrad001,R,bauet001,R,diaze005,fraza001,osunj001,96(1)/FO/L.3-H;2-3,F,2,1,37
PIT201908250,CIN,3,1,2,0,0,X,3,7,newmk001,R,bauet001,R,agrad001,,fraza001,S7/F.3-H;1-2,F,20,1,38
PIT201908250,CIN,3,1,2,1,2,CBSFX,3,8,reynb001,L,bauet001,R,newmk001,agrad001,,4/L,F,2,0,39
PIT201908250,CIN,4,0,0,3,2,.BBBCCX,3,8,farmk001,R,agrad001,R,,,,S8/F,T,20,0,40
PIT201908250,CIN,4,0,0,1,2,CCBFX,3,8,vanmj001,L,agrad001,R,farmk001,,,3/P,F,2,0,41
PIT201908250,CIN,4,0,1,0,0,X,3,8,galvf001,L,agrad001,R,farmk001,,,8/F,F,2,0,42
PIT201908250,CIN,4,0,2,1,2,BFFS,3,8,suare001,R,agrad001,R,farmk001,,,K,F,3,0,43
PIT201908250,CIN,4,1,0,0,0,..X,3,8,marts002,R,alanr001,R,,,,53/G,T,2,0,44
PIT201908250,CIN,4,1,1,2,2,BBFFX,3,8,bellj005,L,alanr001,R,,,,43/G,F,2,0,45
PIT201908250,CIN,4,1,2,1,1,FBX,3,8,morac001,L,alanr001,R,,,,6/P,F,2,0,46
PIT201908250,CIN,5,0,0,2,2,BFBSFS,3,8,aquia001,R,agrad001,R,,,,K,T,3,0,47
PIT201908250,CIN,5,0,1,0,1,CX,3,8,iglej001,R,agrad001,R,,,,S39/G,F,20,0,48
PIT201908250,CIN,5,0,1,0,0,X,3,8,dietd001,L,agrad001,R,iglej001,,,D9/L+.1-3,F,21,0,49
PIT201908250,CIN,5,0,1,2,1,*BBFX,3,8,casac001,R,agrad001,R,,dietd001,iglej001,63/G.3-H,F,2,1,50
PIT201908250,CIN,5,0,2,2,2,*BFCBX,4,8,ervip001,R,agrad001,R,,dietd001,,9/L,F,2,0,51
PIT201908250,CIN,5,1,0,2,2,BCCFBFX,4,8,osunj001,R,alanr001,R,,,,53/G,T,2,0,52
PIT201908250,CIN,5,1,1,1,2,CFFBS,4,8,fraza001,L,alanr001,R,,,,K,F,3,0,53
PIT201908250,CIN,5,1,2,0,1,CX,4,8,diaze005,R,alanr001,R,,,,13/G-,F,2,0,54
PIT201908250,CIN,6,0,0,2,2,.BBCSFX,4,8,farmk001,R,felim001,R,,,,HR/78/F,T,23,1,55
PIT201908250,CIN,6,0,0,0,2,CFS,5,8,vanmj001,L,felim001,R,,,,K,F,3,0,56
PIT201908250,CIN,6,0,1,2,2,.BCFBS,5,8,senzn001,R,felim001,R,,,,K,F,3,0,57
PIT201908250,CIN,6,0,2,0,1,FX,5,8,suare001,R,felim001,R,,,,4/P,F,2,0,58
PIT201908250,CIN,6,1,0,2,2,..BFBCFT,5,8,reyep001,R,stepr002,R,,,,K,T,3,0,59
PIT201908250,CIN,6,1,1,3,2,BBBCCX,5,8,newmk001,R,stepr002,R,,,,S9/G,F,20,0,60
PIT201908250,CIN,6,1,1,0,0,B,5,8,reynb001,L,stepr002,R,newmk001,,,SB2,F,4,0,61
PIT201908250,CIN,6,1,1,3,0,B.*B*BB,5,8,reynb001,L,stepr002,R,,newmk001,,W,F,14,0,62
PIT201908250,CIN,6,1,1,1,2,FFBS,5,8,marts002,R,stepr002,R,reynb001,newmk001,,K,F,3,0,63
PIT201908250,CIN,6,1,2,2,2,FCBBX,5,8,bellj005,L,stepr002,R,reynb001,newmk001,,13/G+,F,2,0,64
PIT201908250,CIN,7,0,0,2,2,.SBSBS,5,8,aquia001,R,kelak001,R,,,,K,T,3,0,65
PIT201908250,CIN,7,0,1,0,2,CFFS,5,8,iglej001,R,kelak001,R,,,,K,F,3,0,66
PIT201908250,CIN,7,0,2,3,2,BCBBCFFFX,5,8,dietd001,L,kelak001,R,,,,9/L,F,2,0,67
PIT201908250,CIN,7,1,0,3,2,.BBCBFFFFX,5,8,morac001,L,lorem002,R,,,,53/G,T,2,0,68
PIT201908250,CIN,7,1,1,2,2,CSBBX,5,8,osunj001,R,lorem002,R,,,,8/L,F,2,0,69
PIT201908250,CIN,7,1,2,3,2,BBBCCX,5,8,fraza001,L,lorem002,R,,,,T9/F,F,22,0,70
PIT201908250,CIN,7,1,2,2,2,CBF*BS,5,8,diaze005,R,lorem002,R,,,fraza001,K,F,3,0,71
PIT201908250,CIN,8,0,0,2,1,.CBBX,5,8,casac001,R,crick001,R,,,,DGR/L+,T,21,0,72
PIT201908250,CIN,8,0,0,0,2,CFS,5,8,ervip001,R,crick001,R,,casac001,,K,F,3,0,73
PIT201908250,CIN,8,0,1,1,1,BCX,5,8,farmk001,R,crick001,R,,casac001,,9/F,F,2,0,74
PIT201908250,CIN,8,0,2,0,0,X,5,8,vanmj001,L,crick001,R,,casac001,,HR/9/F.2-H,F,23,2,75
PIT201908250,CIN,8,0,2,0,2,...FFFX,7,8,barnt001,R,rivef001,L,,,,43/G,F,2,0,76
PIT201908250,CIN,8,1,0,2,2,...BBSFS,7,8,stalj001,R,garra001,L,,,,K,T,3,0,77
PIT201908250,CIN,8,1,1,2,1,CBBX,7,8,newmk001,R,garra001,L,,,,S9/G,F,20,0,78
PIT201908250,CIN,8,1,1,0,0,1C,7,8,reynb001,R,garra001,L,newmk001,,,SB2,F,4,0,79
PIT201908250,CIN,8,1,1,1,2,1C.BFS,7,8,reynb001,R,garra001,L,,newmk001,,K,F,3,0,80
PIT201908250,CIN,8,1,2,0,0,X,7,8,marts002,R,garra001,L,,newmk001,,D/L+/FINT.2-H,F,21,1,81
PIT201908250,CIN,8,1,2,0,0,X,7,9,bellj005,R,garra001,L,,marts002,,9/F,F,2,0,82
PIT201908250,CIN,9,0,0,0,2,CCX,7,9,suare001,R,rivef001,L,,,,HR/7/L,T,23,1,83
PIT201908250,CIN,9,0,0,1,2,BFFX,8,9,aquia001,R,rivef001,L,,,,6/P,F,2,0,84
PIT201908250,CIN,9,0,1,1,1,BFX,8,9,iglej001,R,rivef001,L,,,,43/G,F,2,0,85
PIT201908250,CIN,9,0,2,1,2,.FBFS,8,9,peraj003,R,rivef001,L,,,,K,F,3,0,86
PIT201909030,MIA,1,0,0,0,2,CSFS,0,0,bertj001,R,kellm003,R,,,,K23,T,3,0,1
PIT201909030,MIA,1,0,1,1,2,CBSX,0,0,rojam002,R,kellm003,R,,,,63/G,F,2,0,2
PIT201909030,MIA,1,0,2,3,2,CBBFFBFFFFS,0,0,casts001,R,kellm003,R,,,,K,F,3,0,3
PIT201909030,MIA,1,1,0,2,1,FBBX,0,0,fraza001,L,alcas001,R,,,,HR/8/F,T,23,1,4
PIT201909030,MIA,1,1,0,3,2,BBCFBC,0,1,reynb001,L,alcas001,R,,,,K,F,3,0,5
PIT201909030,MIA,1,1,1,2,2,BSSBFS,0,1,marts002,R,alcas001,R,,,,K,F,3,0,6
PIT201909030,MIA,1,1,2,1,2,FBFX,0,1,bellj005,L,alcas001,R,,,,31/G,F,2,0,7
PIT201909030,MIA,2,0,0,3,2,BBBCFC,0,1,walkn001,L,kellm003,R,,,,K,T,3,0,8
PIT201909030,MIA,2,0,1,0,0,X,0,1,coopg002,R,kellm003,R,,,,1/L,F,2,0,9
PIT201909030,MIA,2,0,2,3,1,.BCBBB,0,1,diazi001,L,holmc001,R,,,,W,F,14,0,10
PIT201909030,MIA,2,0,2,0,0,X,0,1,ramih004,R,holmc001,R,diazi001,,,D7/L+.1-3,F,21,0,11
PIT201909030,MIA,2,0,2,2,0,BBX,0,1,holab001,R,holmc001,R,,ramih004,diazi001,53/G,F,2,0,12
PIT201909030,MIA,2,1,0,0,0,X,0,1,morac001,L,alcas001,R,,,,8/L+,T,2,0,13
PIT201909030,MIA,2,1,1,1,2,CFBFX,0,1,osunj001,R,alcas001,R,,,,43/G,F,2,0,14
PIT201909030,MIA,2,1,2,0,1,CX,0,1,stalj001,R,alcas001,R,,,,63/G,F,2,0,15
PIT201909030,MIA,3,0,0,2,2,BCBCC,0,1,alcas001,R,holmc001,R,,,,K,T,3,0,16
PIT201909030,MIA,3,0,1,3,2,BCFBFFBX,0,1,bertj001,R,holmc001,R,,,,S9/L,F,20,0,17
PIT201909030,MIA,3,0,1,1,2,11CB1CB,0,1,rojam002,R,holmc001,R,bertj001,,,SB2.1-3(E2/TH),F,4,0,18
PIT201909030,MIA,3,0,1,2,2,11CB1CB.S,0,1,rojam002,R,holmc001,R,,,bertj001,K,F,3,0,19
PIT201909030,MIA,3,0,2,3,1,*B*BCBB,0,1,casts001,R,holmc001,R,,,bertj001,W,F,14,0,20
PIT201909030,MIA,3,0,2,3,1,*BBFBB,0,1,walkn001,L,holmc001,R,casts001,,bertj001,W.1-2,F,14,0,21
PIT201909030,MIA,3,0,2,1,1,CBX,0,1,coopg002,R,holmc001,R,walkn001,casts001,bertj001,E5/TH/G.3-H(UR)(NR);2-H(UR)(NR);1-3,F,18,0,22
PIT201909030,MIA,3,0,2,1,0,BX,2,1,diazi001,L,holmc001,R,coopg002,,walkn001,43/G,F,2,0,23
PIT201909030,MIA,3,1,0,0,2,CSS,2,1,gonze004,R,alcas001,R,,,,K,T,3,0,24
PIT201909030,MIA,3,1,1,1,2,BCCC,2,1,holmc001,R,alcas001,R,,,,K,F,3,0,25
PIT201909030,MIA,3,1,2,0,1,CX,2,1,fraza001,L,alcas001,R,,,,9/L+,F,2,0,26
PIT201909030,MIA,4,0,0,3,2,BFBFBFB,2,1,ramih004,R,holmc001,R,,,,W,T,14,0,27
PIT201909030,MIA,4,0,0,0,2,F1F1X,2,1,holab001,R,holmc001,R,ramih004,,,13/G-.1-2,F,2,0,28
PIT201909030,MIA,4,0,1,0,2,LCS,2,1,alcas001,R,holmc001,R,,ramih004,,K,F,3,0,29
PIT201909030,MIA,4,0,2,1,0,.BX,2,1,bertj001,R,hartg001,R,,ramih004,,13/G-,F,2,0,30
PIT201909030,MIA,4,1,0,2,0,BBX,2,1,reynb001,L,alcas001,R,,,,7/F,T,2,0,31
PIT201909030,MIA,4,1,1,1,0,BX,2,1,marts002,R,alcas001,R,,,,63/G,F,2,0,32
PIT201909030,MIA,4,1,2,2,2,BBFFFFFS,2,1,bellj005,L,alcas001,R,,,,K,F,3,0,33
PIT201909030,MIA,5,0,0,2,2,BFFFBX,2,1,rojam002,R,hartg001,R,,,,9/F,T,2,0,34
PIT201909030,MIA,5,0,1,1,1,BCX,2,1,casts001,R,hartg001,R,,,,S8/G,F,20,0,35
PIT201909030,MIA,5,0,1,2,2,FBFBS,2,1,walkn001,L,hartg001,R,casts001,,,K,F,3,0,36
PIT201909030,MIA,5,0,2,0,0,N,2,1,coopg002,R,hartg001,R,casts001,,,BK.1-2,F,11,0,37
PIT201909030,MIA,5,0,2,0,0,N.X,2,1,coopg002,R,hartg001,R,,casts001,,D8/F.2-H,F,21,1,38
PIT201909030,MIA,5,0,2,1,2,BFSB,3,1,diazi001,L,hartg001,R,,coopg002,,WP.2-3,F,9,0,39
PIT201909030,MIA,5,0,2,2,2,BFSB.FX,3,1,diazi001,L,hartg001,R,,,coopg002,5/P5F,F,2,0,40
PIT201909030,MIA,5,1,0,0,2,CSS,3,1,morac001,L,alcas001,R,,,,K,T,3,0,41
PIT201909030,MIA,5,1,1,0,0,X,3,1,osunj001,R,alcas001,R,,,,63/G,F,2,0,42
PIT201909030,MIA,5,1,2,3,1,BBCBB,3,1,stalj001,R,alcas001,R,,,,W,F,14,0,43
PIT201909030,MIA,5,1,2,0,0,X,3,1,gonze004,R,alcas001,R,stalj001,,,S7/G.1-2,F,20,0,44
PIT201909030,MIA,5,1,2,3,1,.BBBCB,3,1,cabrm002,L,alcas001,R,gonze004,stalj001,,W.2-3;1-2,F,14,0,45
PIT201909030,MIA,5,1,2,0,0,X,3,1,fraza001,L,alcas001,R,cabrm002,gonze004,stalj001,S9/L.3-H;2-H;1-3;BX2(9636/TH),F,20,2,46
PIT201909030,MIA,6,0,0,2,2,.SBBSC,3,3,ramih004,R,felim001,R,,,,K,T,3,0,47
PIT201909030,MIA,6,0,1,1,2,SSFBS,3,3,holab001,R,felim001,R,,,,K,F,3,0,48
PIT201909030,MIA,6,0,2,1,2,BSSS,3,3,alcas001,R,felim001,R,,,,K,F,3,0,49
PIT201909030,MIA,6,1,0,3,1,BBBCX,3,3,reynb001,L,alcas001,R,,,,9/F,T,2,0,50
PIT201909030,MIA,6,1,1,3,1,CBBBX,3,3,marts002,R,alcas001,R,,,,63/G,F,2,0,51
PIT201909030,MIA,6,1,2,2,2,BSCBS,3,3,bellj005,L,alcas001,R,,,,K,F,3,0,52
PIT201909030,MIA,7,0,0,0,2,.CCS,3,3,bertj001,R,rodrr008,R,,,,K,T,3,0,53
PIT201909030,MIA,7,0,1,2,2,CCFFBFBS,3,3,rojam002,R,rodrr008,R,,,,K,F,3,0,54
PIT201909030,MIA,7,0,2,0,1,CX,3,3,casts001,R,rodrr008,R,,,,23/G-,F,2,0,55
PIT201909030,MIA,7,1,0,1,0,BX,3,3,morac001,L,alcas001,R,,,,3/G,T,2,0,56
PIT201909030,MIA,7,1,1,0,1,FX,3,3,osunj001,R,alcas001,R,,,,43/G,F,2,0,57
PIT201909030,MIA,7,1,2,2,0,BBX,3,3,stalj001,R,alcas001,R,,,,63/G,F,2,0,58
PIT201909030,MIA,8,0,0,0,0,.X,3,3,walkn001,R,lirif001,L,,,,S6/G,T,20,0,59
PIT201909030,MIA,8,0,0,1,0,.B1X,3,3,coopg002,R,lirif001,L,sierm002,,,64(1)3/GDP,F,2,0,60
PIT201909030,MIA,8,0,2,3,1,CBBBB,3,3,diazi001,L,lirif001,L,,,,W,F,14,0,61
PIT201909030,MIA,8,0,2,2,2,FSB*BH,3,3,ramih004,R,lirif001,L,diazi001,,,HP.1-2,F,16,0,62
PIT201909030,MIA,8,0,2,0,1,SX,3,3,holab001,R,lirif001,L,ramih004,diazi001,,8/L,F,2,0,63
PIT201909030,MIA,8,1,0,3,2,...CBFFBFBFFB,3,3,martj009,L,alcas001,R,,,,W,T,14,0,64
PIT201909030,MIA,8,1,0,1,1,.LBN,3,3,tuckc001,L,alcas001,R,martj009,,,BK.1-2,F,11,0,65
PIT201909030,MIA,8,1,0,3,1,.LBN.BBB,3,3,tuckc001,L,alcas001,R,,martj009,,W,F,14,0,66
PIT201909030,MIA,8,1,0,1,0,.BX,3,3,fraza001,L,garcj006,L,tuckc001,martj009,,14/BG/SH.2-3;1-2,F,2,0,67
PIT201909030,MIA,8,1,1,1,2,BFFC,3,3,reynb001,R,garcj006,L,,tuckc001,martj009,K,F,3,0,68
PIT201909030,MIA,8,1,2,3,0,VVVV,3,3,marts002,R,garcj006,L,,tuckc001,martj009,IW,F,15,0,69
PIT201909030,MIA,8,1,2,1,0,BB,3,3,bellj005,R,garcj006,L,marts002,tuckc001,martj009,WP.3-H(NR);2-3;1-2,F,9,0,70
PIT201909030,MIA,8,1,2,3,0,BB.VV,3,4,bellj005,R,garcj006,L,,marts002,tuckc001,IW,F,15,0,71
PIT201909030,MIA,8,1,2,1,0,BX,3,4,morac001,L,garcj006,L,bellj005,marts002,tuckc001,63/G,F,2,0,72
PIT201909030,MIA,9,0,0,1,1,...BFX,3,4,pradm001,R,rivef001,L,,,,7/F,T,2,0,73
PIT201909030,MIA,9,0,1,1,2,CFBFS,3,4,bertj001,R,rivef001,L,,,,K,F,3,0,74
PIT201909030,MIA,9,0,2,2,1,FBBX,3,4,rojam002,R,rivef001,L,,,,HR/8/F,F,23,1,75
PIT201909030,MIA,9,0,2,0,1,FX,4,4,casts001,R,rivef001,L,,,,9/F,F,2,0,76
PIT201909030,MIA,9,1,0,1,2,.BCSX,4,4,osunj001,R,kinlt001,R,,,,9/F,T,2,0,77
PIT201909030,MIA,9,1,1,0,2,CSS,4,4,stalj001,R,kinlt001,R,,,,K,F,3,0,78
PIT201909030,MIA,9,1,2,3,0,.BBBB,4,4,reyep001,R,kinlt001,R,,,,W,F,14,0,79
PIT201909030,MIA,9,1,2,3,1,1*BBBCB,4,4,tuckc001,L,kinlt001,R,reyep001,,,W.1-2,F,14,0,80
PIT201909030,MIA,9,1,2,0,0,.X,4,4,fraza001,L,conla001,L,tuckc001,reyep001,,S6/G.2XH(32);1-2,F,20,0,81
PIT201909030,MIA,10,0,0,1,1,.BFX,4,4,sierm002,L,markp001,R,,,,8/F,T,2,0,82
PIT201909030,MIA,10,0,1,1,0,BX,4,4,coopg002,R,markp001,R,,,,HR/8/F,F,23,1,83
PIT201909030,MIA,10,0,1,3,2,BCBBCS,5,4,diazi001,L,markp001,R,,,,K,F,3,0,84
PIT201909030,MIA,10,0,2,0,0,X,5,4,ramih004,R,markp001,R,,,,9/L+,F,2,0,85
PIT201909030,MIA,10,1,0,2,1,.FBBX,5,4,reynb001,L,urenj001,R,,,,43/G,T,2,0,86
PIT201909030,MIA,10,1,1,2,2,BFFFBX,5,4,marts002,R,urenj001,R,,,,63/G,F,2,0,87
PIT201909030,MIA,10,1,2,3,1,SBBBX,5,4,bellj005,L,urenj001,R,,,,7/F,F,2,0,88
PIT201909040,MIA,1,0,0,0,0,X,0,0,rojam002,R,willt002,R,,,,8/F,T,2,0,1
PIT201909040,MIA,1,0,1,2,1,BFBX,0,0,diazi001,L,willt002,R,,,,63/G,F,2,0,2
PIT201909040,MIA,1,0,2,2,1,BCBX,0,0,casts001,R,willt002,R,,,,D8/L,F,21,0,3
PIT201909040,MIA,1,0,2,0,0,X,0,0,coopg002,R,willt002,R,,casts001,,DGR/F.2-H,F,21,1,4
PIT201909040,MIA,1,0,2,3,2,*BBSBCB,1,0,alfaj002,R,willt002,R,,coopg002,,W,F,14,0,5
PIT201909040,MIA,1,0,2,2,2,CS*BBS,1,0,brinl001,R,willt002,R,alfaj002,coopg002,,K,F,3,0,6
PIT201909040,MIA,1,1,0,3,2,CBCBFFBX,1,0,fraza001,L,duggr001,R,,,,8/F,T,2,0,7
PIT201909040,MIA,1,1,1,1,0,BX,1,0,reynb001,L,duggr001,R,,,,E6/L,F,18,0,8
PIT201909040,MIA,1,1,1,0,0,H,1,0,morac001,L,duggr001,R,reynb001,,,HP.1-2,F,16,0,9
PIT201909040,MIA,1,1,1,0,0,X,1,0,bellj005,L,duggr001,R,morac001,reynb001,,S8/F.2-H(UR);1-2,F,20,1,10
PIT201909040,MIA,1,1,1,1,1,CBX,1,1,osunj001,R,duggr001,R,bellj005,morac001,,64(1)3/GDP,F,2,0,11
PIT201909040,MIA,2,0,0,0,0,X,1,1,sierm002,L,willt002,R,,,,S9/G.B-2(TH),T,20,0,12
PIT201909040,MIA,2,0,0,3,2,B*BFCFBS,1,1,deana001,R,willt002,R,,sierm002,,K,F,3,0,13
PIT201909040,MIA,2,0,1,0,2,SCS,1,1,duggr001,R,willt002,R,,sierm002,,K,F,3,0,14
PIT201909040,MIA,2,0,2,1,0,BX,1,1,rojam002,R,willt002,R,,sierm002,,53/G-,F,2,0,15
PIT201909040,MIA,2,1,0,1,0,BX,1,1,cabrm002,L,duggr001,R,,,,S9/L+,T,20,0,16
PIT201909040,MIA,2,1,0,2,0,BBX,1,1,tuckc001,L,duggr001,R,cabrm002,,,S7/L.1-2,F,20,0,17
PIT201909040,MIA,2,1,0,0,0,X,1,1,stalj001,R,duggr001,R,tuckc001,cabrm002,,25(2)3/GDP.1-2,F,2,0,18
PIT201909040,MIA,2,1,2,1,2,FBCX,1,1,willt002,R,duggr001,R,,tuckc001,,13/G,F,2,0,19
PIT201909040,MIA,3,0,0,1,0,BX,1,1,diazi001,L,willt002,R,,,,9/F,T,2,0,20
